,loss,val_loss,epoch
0,7094.25830078125,16010.056640625,0
1,7092.025390625,16010.44921875,1
2,7090.52685546875,16010.0634765625,2
3,7089.41015625,16010.021484375,3
4,7088.42431640625,16010.0458984375,4
5,7087.5576171875,16009.9541015625,5
6,7086.78076171875,16009.8408203125,6
7,7086.060546875,16009.609375,7
8,7085.40185546875,16009.4169921875,8
9,7084.77294921875,16009.017578125,9
10,7084.20166015625,16008.607421875,10
11,7083.658203125,16008.30859375,11
12,7083.1279296875,16008.1064453125,12
13,7082.611328125,16007.7431640625,13
14,7082.12939453125,16007.6943359375,14
15,7081.64453125,16007.6181640625,15
16,7081.177734375,16007.6494140625,16
17,7080.71533203125,16007.6513671875,17
18,7080.2705078125,16007.6005859375,18
19,7079.83935546875,16007.1953125,19
20,7079.45458984375,16007.07421875,20
21,7079.05224609375,16006.9052734375,21
22,7078.67041015625,16006.5546875,22
23,7078.31494140625,16006.3154296875,23
24,7077.9609375,16006.337890625,24
25,7077.58837890625,16005.9921875,25
26,7077.25439453125,16006.01953125,26
27,7076.8974609375,16005.9384765625,27
28,7076.55322265625,16005.876953125,28
29,7076.21435546875,16005.5595703125,29
30,7075.90966796875,16005.1689453125,30
31,7075.7041015625,16004.8291015625,31
32,7075.41064453125,16004.7734375,32
33,7075.10205078125,16004.5283203125,33
34,7074.81005859375,16004.412109375,34
35,7074.51513671875,16004.2783203125,35
36,7074.22265625,16004.0517578125,36
37,7073.943359375,16003.7373046875,37
38,7073.67431640625,16003.4931640625,38
39,7073.40234375,16003.2802734375,39
40,7073.1318359375,16003.25390625,40
41,7072.85205078125,16003.146484375,41
42,7072.58056640625,16002.9541015625,42
43,7072.31884765625,16002.873046875,43
44,7072.052734375,16002.78515625,44
45,7071.7890625,16002.662109375,45
46,7071.53515625,16002.603515625,46
47,7071.28515625,16002.3896484375,47
48,7071.0419921875,16002.1318359375,48
49,7070.806640625,16001.8095703125,49
50,7070.6484375,16001.775390625,50
51,7070.404296875,16001.67578125,51
52,7070.16552734375,16001.6884765625,52
53,7069.92333984375,16001.4912109375,53
54,7069.69384765625,16001.4287109375,54
55,7069.46044921875,16001.306640625,55
56,7069.2314453125,16001.232421875,56
57,7069.00341796875,16001.1005859375,57
58,7068.78271484375,16000.93359375,58
59,7068.568359375,16000.65234375,59
60,7068.36279296875,16000.35546875,60
61,7068.21875,16000.07421875,61
62,7068.01611328125,15999.7890625,62
63,7067.81591796875,15999.7236328125,63
64,7067.60546875,15999.7041015625,64
65,7067.3916015625,15999.478515625,65
66,7067.19384765625,15999.2138671875,66
67,7066.99755859375,15999.17578125,67
68,7066.79052734375,15998.9580078125,68
69,7066.59619140625,15998.8740234375,69
70,7066.39501953125,15998.8046875,70
71,7066.193359375,15998.7001953125,71
72,7065.99560546875,15998.5419921875,72
73,7065.8017578125,15998.5302734375,73
74,7065.6025390625,15998.2607421875,74
75,7065.474609375,15998.05078125,75
76,7065.28857421875,15997.921875,76
77,7065.09814453125,15997.74609375,77
78,7064.91259765625,15997.625,78
79,7064.7255859375,15997.4189453125,79
80,7064.54345703125,15997.1689453125,80
81,7064.3642578125,15997.0439453125,81
82,7064.1806640625,15996.9140625,82
83,7064.0,15996.73828125,83
84,7063.8251953125,15996.5654296875,84
85,7063.65185546875,15996.353515625,85
86,7063.4794921875,15996.0888671875,86
87,7063.36328125,15995.876953125,87
88,7063.19287109375,15995.7841796875,88
89,7063.02001953125,15995.626953125,89
90,7062.849609375,15995.4375,90
91,7062.681640625,15995.35546875,91
92,7062.509765625,15995.3251953125,92
93,7062.3359375,15995.1005859375,93
94,7062.17333984375,15995.0927734375,94
95,7062.0009765625,15994.939453125,95
96,7061.83642578125,15994.765625,96
97,7061.673828125,15994.544921875,97
98,7061.51318359375,15994.4931640625,98
99,7061.3466796875,15994.283203125,99
100,7061.18603515625,15994.1435546875,100
101,7061.02587890625,15994.109375,101
102,7060.85986328125,15994.0615234375,102
103,7060.69677734375,15993.8115234375,103
104,7060.58984375,15993.572265625,104
105,7060.48291015625,15993.5126953125,105
106,7060.322265625,15993.283203125,106
107,7060.1689453125,15993.150390625,107
108,7060.0126953125,15993.1357421875,108
109,7059.8515625,15993.08984375,109
110,7059.69189453125,15992.8896484375,110
111,7059.54052734375,15992.796875,111
112,7059.3857421875,15992.7578125,112
113,7059.2314453125,15992.677734375,113
114,7059.080078125,15992.515625,114
115,7058.9326171875,15992.4189453125,115
116,7058.78466796875,15992.328125,116
117,7058.63623046875,15992.193359375,117
118,7058.49072265625,15992.068359375,118
119,7058.34423828125,15991.8427734375,119
120,7058.24609375,15991.62890625,120
121,7058.1044921875,15991.5126953125,121
122,7057.9599609375,15991.4345703125,122
123,7057.814453125,15991.197265625,123
124,7057.71826171875,15991.0458984375,124
125,7057.57666015625,15991.01171875,125
126,7057.431640625,15990.89453125,126
127,7057.28955078125,15990.6708984375,127
128,7057.1533203125,15990.455078125,128
129,7057.0166015625,15990.357421875,129
130,7056.875,15990.3310546875,130
131,7056.7314453125,15990.146484375,131
132,7056.595703125,15990.0859375,132
133,7056.4560546875,15989.8740234375,133
134,7056.3603515625,15989.814453125,134
135,7056.22216796875,15989.7431640625,135
136,7056.0830078125,15989.5947265625,136
137,7055.94921875,15989.3828125,137
138,7055.81494140625,15989.3115234375,138
139,7055.67822265625,15989.228515625,139
140,7055.5419921875,15989.1123046875,140
141,7055.4072265625,15988.966796875,141
142,7055.27392578125,15988.76953125,142
143,7055.14453125,15988.5947265625,143
144,7055.01220703125,15988.412109375,144
145,7054.88330078125,15988.228515625,145
146,7054.7529296875,15988.1396484375,146
147,7054.6201171875,15987.982421875,147
148,7054.4892578125,15987.9296875,148
149,7054.3564453125,15987.8837890625,149
150,7054.2265625,15987.69140625,150
151,7054.1025390625,15987.4697265625,151
152,7054.01611328125,15987.259765625,152
153,7053.89111328125,15987.2041015625,153
154,7053.763671875,15987.1669921875,154
155,7053.63671875,15987.01953125,155
156,7053.51220703125,15987.0,156
157,7053.38623046875,15986.9716796875,157
158,7053.2578125,15986.8818359375,158
159,7053.13330078125,15986.818359375,159
160,7053.00927734375,15986.6337890625,160
161,7052.88720703125,15986.4267578125,161
162,7052.80322265625,15986.23046875,162
163,7052.6845703125,15986.017578125,163
164,7052.6005859375,15985.81640625,164
165,7052.47998046875,15985.7822265625,165
166,7052.357421875,15985.591796875,166
167,7052.23876953125,15985.3916015625,167
168,7052.11962890625,15985.251953125,168
169,7051.99951171875,15985.060546875,169
170,7051.88232421875,15984.9970703125,170
171,7051.76123046875,15984.8583984375,171
172,7051.642578125,15984.6689453125,172
173,7051.5244140625,15984.478515625,173
174,7051.40771484375,15984.41015625,174
175,7051.28955078125,15984.3232421875,175
176,7051.17041015625,15984.1220703125,176
177,7051.08984375,15984.064453125,177
178,7050.9716796875,15984.001953125,178
179,7050.8525390625,15983.9384765625,179
180,7050.73388671875,15983.896484375,180
181,7050.6162109375,15983.822265625,181
182,7050.49853515625,15983.69921875,182
183,7050.38330078125,15983.5966796875,183
184,7050.2666015625,15983.447265625,184
185,7050.15283203125,15983.26171875,185
186,7050.0400390625,15983.0986328125,186
187,7049.9267578125,15983.0263671875,187
188,7049.8115234375,15982.837890625,188
189,7049.73291015625,15982.7060546875,189
190,7049.6201171875,15982.5302734375,190
191,7049.5087890625,15982.37890625,191
192,7049.39794921875,15982.2919921875,192
193,7049.28271484375,15982.146484375,193
194,7049.171875,15981.9560546875,194
195,7049.09375,15981.9169921875,195
196,7048.98095703125,15981.81640625,196
197,7048.86865234375,15981.6865234375,197
198,7048.75732421875,15981.55078125,198
199,7048.646484375,15981.5166015625,199
200,7048.53466796875,15981.44921875,200
201,7048.421875,15981.2861328125,201
202,7048.31298828125,15981.2060546875,202
203,7048.2021484375,15981.0283203125,203
204,7048.09326171875,15980.96484375,204
205,7047.982421875,15980.9404296875,205
206,7047.87109375,15980.7744140625,206
207,7047.763671875,15980.728515625,207
208,7047.6533203125,15980.677734375,208
209,7047.54345703125,15980.5439453125,209
210,7047.43505859375,15980.4931640625,210
211,7047.32568359375,15980.443359375,211
212,7047.21630859375,15980.3662109375,212
213,7047.10791015625,15980.2421875,213
214,7047.0029296875,15980.142578125,214
215,7046.8994140625,15980.0888671875,215
216,7046.7939453125,15980.0,216
217,7046.68896484375,15979.9541015625,217
218,7046.583984375,15979.90234375,218
219,7046.478515625,15979.802734375,219
220,7046.37548828125,15979.6337890625,220
221,7046.2734375,15979.564453125,221
222,7046.1689453125,15979.5244140625,222
223,7046.06494140625,15979.431640625,223
224,7045.96142578125,15979.365234375,224
225,7045.85791015625,15979.267578125,225
226,7045.75537109375,15979.2421875,226
227,7045.65234375,15979.20703125,227
228,7045.54931640625,15979.033203125,228
229,7045.44873046875,15978.9716796875,229
230,7045.345703125,15978.79296875,230
231,7045.2470703125,15978.6728515625,231
232,7045.1455078125,15978.625,232
233,7045.0439453125,15978.4521484375,233
234,7044.97412109375,15978.39453125,234
235,7044.87255859375,15978.3681640625,235
236,7044.771484375,15978.3203125,236
237,7044.6708984375,15978.2783203125,237
238,7044.5693359375,15978.15234375,238
239,7044.470703125,15978.0703125,239
240,7044.3701171875,15977.9189453125,240
241,7044.2724609375,15977.8095703125,241
242,7044.1728515625,15977.658203125,242
243,7044.07568359375,15977.5107421875,243
244,7043.97705078125,15977.44921875,244
245,7043.8779296875,15977.38671875,245
246,7043.78125,15977.3095703125,246
247,7043.68505859375,15977.2431640625,247
248,7043.5888671875,15977.0771484375,248
249,7043.49365234375,15977.033203125,249
250,7043.39892578125,15976.9921875,250
251,7043.30224609375,15976.8330078125,251
252,7043.20703125,15976.658203125,252
253,7043.11376953125,15976.5615234375,253
254,7043.01953125,15976.4228515625,254
255,7042.9248046875,15976.2470703125,255
256,7042.8310546875,15976.1689453125,256
257,7042.736328125,15976.119140625,257
258,7042.64111328125,15976.0390625,258
259,7042.5478515625,15975.87109375,259
260,7042.4560546875,15975.818359375,260
261,7042.361328125,15975.693359375,261
262,7042.2685546875,15975.5712890625,262
263,7042.17578125,15975.41015625,263
264,7042.08349609375,15975.2412109375,264
265,7042.017578125,15975.1142578125,265
266,7041.9248046875,15974.98046875,266
267,7041.833984375,15974.8154296875,267
268,7041.7412109375,15974.6669921875,268
269,7041.650390625,15974.6123046875,269
270,7041.55712890625,15974.533203125,270
271,7041.46533203125,15974.42578125,271
272,7041.37451171875,15974.2490234375,272
273,7041.31103515625,15974.17578125,273
274,7041.22021484375,15974.1416015625,274
275,7041.12646484375,15974.0283203125,275
276,7041.0361328125,15973.8603515625,276
277,7040.97265625,15973.7197265625,277
278,7040.8828125,15973.6708984375,278
279,7040.791015625,15973.5859375,279
280,7040.70068359375,15973.5546875,280
281,7040.611328125,15973.521484375,281
282,7040.51953125,15973.474609375,282
283,7040.4287109375,15973.4091796875,283
284,7040.33935546875,15973.2431640625,284
285,7040.27587890625,15973.0966796875,285
286,7040.1884765625,15973.05859375,286
287,7040.09716796875,15972.9013671875,287
288,7040.00830078125,15972.837890625,288
289,7039.91943359375,15972.6748046875,289
290,7039.83154296875,15972.5810546875,290
291,7039.7421875,15972.4580078125,291
292,7039.6533203125,15972.375,292
293,7039.56494140625,15972.2783203125,293
294,7039.47705078125,15972.171875,294
295,7039.388671875,15972.04296875,295
296,7039.30126953125,15971.884765625,296
297,7039.240234375,15971.841796875,297
298,7039.15185546875,15971.8017578125,298
299,7039.0634765625,15971.6630859375,299
300,7038.97607421875,15971.5107421875,300
301,7038.8896484375,15971.3837890625,301
302,7038.802734375,15971.3505859375,302
303,7038.71484375,15971.25,303
304,7038.6279296875,15971.1748046875,304
305,7038.5400390625,15971.0498046875,305
306,7038.45458984375,15970.908203125,306
307,7038.37060546875,15970.8447265625,307
308,7038.28515625,15970.7470703125,308
309,7038.201171875,15970.6279296875,309
310,7038.11767578125,15970.5478515625,310
311,7038.0322265625,15970.4697265625,311
312,7037.94873046875,15970.3271484375,312
313,7037.8642578125,15970.19140625,313
314,7037.78076171875,15970.07421875,314
315,7037.697265625,15969.9140625,315
316,7037.63818359375,15969.79296875,316
317,7037.55517578125,15969.74609375,317
318,7037.47119140625,15969.6767578125,318
319,7037.388671875,15969.5966796875,319
320,7037.30517578125,15969.44140625,320
321,7037.22216796875,15969.4052734375,321
322,7037.1396484375,15969.2919921875,322
323,7037.056640625,15969.1806640625,323
324,7036.97314453125,15969.0302734375,324
325,7036.8916015625,15968.91015625,325
326,7036.8095703125,15968.779296875,326
327,7036.7265625,15968.7001953125,327
328,7036.64501953125,15968.6357421875,328
329,7036.56201171875,15968.525390625,329
330,7036.48095703125,15968.3876953125,330
331,7036.3994140625,15968.2978515625,331
332,7036.3173828125,15968.1533203125,332
333,7036.2373046875,15968.037109375,333
334,7036.15478515625,15967.982421875,334
335,7036.0732421875,15967.857421875,335
336,7035.99169921875,15967.7568359375,336
337,7035.91064453125,15967.6328125,337
338,7035.830078125,15967.474609375,338
339,7035.77294921875,15967.431640625,339
340,7035.6923828125,15967.359375,340
341,7035.61181640625,15967.2080078125,341
342,7035.53125,15967.17578125,342
343,7035.4501953125,15967.1318359375,343
344,7035.37060546875,15966.9873046875,344
345,7035.291015625,15966.9140625,345
346,7035.2099609375,15966.84765625,346
347,7035.1298828125,15966.7431640625,347
348,7035.05078125,15966.67578125,348
349,7034.970703125,15966.52734375,349
350,7034.8916015625,15966.46484375,350
351,7034.810546875,15966.3134765625,351
352,7034.7314453125,15966.2607421875,352
353,7034.65185546875,15966.2197265625,353
354,7034.57275390625,15966.091796875,354
355,7034.49462890625,15965.97265625,355
356,7034.4150390625,15965.853515625,356
357,7034.33544921875,15965.7978515625,357
358,7034.2578125,15965.751953125,358
359,7034.177734375,15965.7197265625,359
360,7034.1005859375,15965.6630859375,360
361,7034.021484375,15965.58984375,361
362,7033.943359375,15965.533203125,362
363,7033.865234375,15965.447265625,363
364,7033.7861328125,15965.373046875,364
365,7033.70849609375,15965.3271484375,365
366,7033.63037109375,15965.2939453125,366
367,7033.55224609375,15965.234375,367
368,7033.47509765625,15965.166015625,368
369,7033.3974609375,15965.0947265625,369
370,7033.31884765625,15965.0302734375,370
371,7033.24267578125,15964.927734375,371
372,7033.16455078125,15964.8310546875,372
373,7033.087890625,15964.6953125,373
374,7033.0107421875,15964.6533203125,374
375,7032.93310546875,15964.591796875,375
376,7032.85595703125,15964.4453125,376
377,7032.779296875,15964.40234375,377
378,7032.7021484375,15964.35546875,378
379,7032.6259765625,15964.2841796875,379
380,7032.54833984375,15964.2392578125,380
381,7032.47216796875,15964.181640625,381
382,7032.396484375,15964.1162109375,382
383,7032.3203125,15963.9638671875,383
384,7032.26611328125,15963.8505859375,384
385,7032.18896484375,15963.728515625,385
386,7032.11376953125,15963.58984375,386
387,7032.037109375,15963.498046875,387
388,7031.96142578125,15963.4580078125,388
389,7031.8857421875,15963.39453125,389
390,7031.81005859375,15963.3623046875,390
391,7031.734375,15963.2197265625,391
392,7031.681640625,15963.0771484375,392
393,7031.60595703125,15963.0,393
394,7031.53125,15962.873046875,394
395,7031.45556640625,15962.8369140625,395
396,7031.38037109375,15962.697265625,396
397,7031.32763671875,15962.6123046875,397
398,7031.25146484375,15962.5830078125,398
399,7031.17724609375,15962.5302734375,399
400,7031.1025390625,15962.4228515625,400
401,7031.02734375,15962.3212890625,401
402,7030.9541015625,15962.1796875,402
403,7030.900390625,15962.0517578125,403
404,7030.82666015625,15961.94921875,404
405,7030.7529296875,15961.8095703125,405
406,7030.677734375,15961.666015625,406
407,7030.62548828125,15961.544921875,407
408,7030.55078125,15961.4208984375,408
409,7030.4775390625,15961.2783203125,409
410,7030.4033203125,15961.16796875,410
411,7030.330078125,15961.1064453125,411
412,7030.25537109375,15961.052734375,412
413,7030.18212890625,15960.904296875,413
414,7030.13037109375,15960.8466796875,414
415,7030.056640625,15960.8125,415
416,7029.9833984375,15960.671875,416
417,7029.91064453125,15960.568359375,417
418,7029.83740234375,15960.501953125,418
419,7029.7626953125,15960.375,419
420,7029.6904296875,15960.3134765625,420
421,7029.61767578125,15960.216796875,421
422,7029.54541015625,15960.07421875,422
423,7029.4931640625,15960.0322265625,423
424,7029.419921875,15960.0009765625,424
425,7029.34716796875,15959.9716796875,425
426,7029.275390625,15959.8330078125,426
427,7029.20263671875,15959.716796875,427
428,7029.1298828125,15959.623046875,428
429,7029.056640625,15959.57421875,429
430,7028.9853515625,15959.44921875,430
431,7028.912109375,15959.3388671875,431
432,7028.84130859375,15959.2314453125,432
433,7028.76953125,15959.1357421875,433
434,7028.69677734375,15959.00390625,434
435,7028.625,15958.8642578125,435
436,7028.552734375,15958.787109375,436
437,7028.4814453125,15958.7431640625,437
438,7028.40966796875,15958.6953125,438
439,7028.33740234375,15958.5712890625,439
440,7028.2666015625,15958.482421875,440
441,7028.19482421875,15958.4521484375,441
442,7028.12353515625,15958.3466796875,442
443,7028.0517578125,15958.267578125,443
444,7027.98095703125,15958.1689453125,444
445,7027.90966796875,15958.1005859375,445
446,7027.83837890625,15957.9716796875,446
447,7027.7685546875,15957.9140625,447
448,7027.697265625,15957.83984375,448
449,7027.62646484375,15957.806640625,449
450,7027.55615234375,15957.76953125,450
451,7027.484375,15957.640625,451
452,7027.41455078125,15957.591796875,452
453,7027.34326171875,15957.4521484375,453
454,7027.29443359375,15957.396484375,454
455,7027.22412109375,15957.283203125,455
456,7027.1533203125,15957.2158203125,456
457,7027.08349609375,15957.087890625,457
