,loss,val_loss,epoch
0,424141440.0,1305740672.0,0
1,424045376.0,1305569920.0,1
2,423999840.0,1305403136.0,2
3,423955840.0,1305217664.0,3
4,423913344.0,1305097728.0,4
5,423880672.0,1304975872.0,5
6,423849312.0,1304883584.0,6
7,423825728.0,1304794496.0,7
8,423803104.0,1304709888.0,8
9,423781504.0,1304592896.0,9
10,423754176.0,1304518272.0,10
11,423733568.0,1304417024.0,11
12,423709152.0,1304341504.0,12
13,423688768.0,1304276736.0,13
14,423671008.0,1304195200.0,14
15,423650240.0,1304100736.0,15
16,423628416.0,1304010624.0,16
17,423607552.0,1303932416.0,17
18,423588160.0,1303878144.0,18
19,423572960.0,1303824384.0,19
20,423558944.0,1303772672.0,20
21,423545152.0,1303710720.0,21
22,423528704.0,1303640832.0,22
23,423511424.0,1303584896.0,23
24,423496160.0,1303505536.0,24
25,423478464.0,1303460224.0,25
26,423466080.0,1303415040.0,26
27,423453376.0,1303342336.0,27
28,423436800.0,1303298944.0,28
29,423425216.0,1303257472.0,29
30,423413536.0,1303215872.0,30
31,423402176.0,1303150848.0,31
32,423386880.0,1303109760.0,32
33,423376000.0,1303069184.0,33
34,423365216.0,1303005952.0,34
35,423350368.0,1302947968.0,35
36,423336320.0,1302909568.0,36
37,423326048.0,1302872320.0,37
38,423315456.0,1302836096.0,38
39,423305312.0,1302798720.0,39
40,423295392.0,1302763008.0,40
41,423285344.0,1302727680.0,41
42,423275456.0,1302680960.0,42
43,423263200.0,1302641664.0,43
44,423252256.0,1302606208.0,44
45,423242784.0,1302571776.0,45
46,423233344.0,1302519424.0,46
47,423220736.0,1302477568.0,47
48,423209440.0,1302443392.0,48
49,423200384.0,1302409600.0,49
50,423191360.0,1302360960.0,50
51,423179456.0,1302327680.0,51
52,423170560.0,1302289152.0,52
53,423159968.0,1302256896.0,53
54,423150944.0,1302210432.0,54
55,423139456.0,1302178560.0,55
56,423130528.0,1302139520.0,56
57,423120000.0,1302104064.0,57
58,423110144.0,1302073600.0,58
59,423101792.0,1302043520.0,59
60,423093376.0,1301995008.0,60
61,423082016.0,1301963776.0,61
62,423073184.0,1301933440.0,62
63,423064576.0,1301900288.0,63
64,423055392.0,1301870336.0,64
65,423047488.0,1301836160.0,65
66,423038080.0,1301806336.0,66
67,423030208.0,1301761408.0,67
68,423019552.0,1301732096.0,68
69,423011872.0,1301703040.0,69
70,423004256.0,1301675136.0,70
71,422996384.0,1301639808.0,71
72,422986976.0,1301596416.0,72
73,422976672.0,1301567232.0,73
74,422968512.0,1301539200.0,74
75,422960608.0,1301512064.0,75
76,422953216.0,1301469312.0,76
77,422943136.0,1301442816.0,77
78,422935680.0,1301416320.0,78
79,422928352.0,1301379584.0,79
80,422919040.0,1301353344.0,80
81,422911648.0,1301327232.0,81
82,422904352.0,1301300864.0,82
83,422896960.0,1301274752.0,83
84,422889952.0,1301248640.0,84
85,422882912.0,1301209472.0,85
86,422873504.0,1301184000.0,86
87,422866592.0,1301158016.0,87
88,422859392.0,1301126912.0,88
89,422850976.0,1301100928.0,89
90,422844256.0,1301064320.0,90
91,422835200.0,1301038720.0,91
92,422828544.0,1301013632.0,92
93,422821792.0,1300988928.0,93
94,422815104.0,1300948992.0,94
95,422805856.0,1300924800.0,95
96,422799264.0,1300900480.0,96
97,422792704.0,1300859904.0,97
98,422783392.0,1300823168.0,98
99,422774592.0,1300791552.0,99
