,loss,val_loss,epoch
0,424192896.0,1306206976.0,0
1,424192512.0,1306205312.0,1
2,424192160.0,1306204672.0,2
3,424191840.0,1306203136.0,3
4,424191552.0,1306201984.0,4
5,424191200.0,1306201216.0,5
6,424190976.0,1306200192.0,6
7,424190656.0,1306199168.0,7
8,424190400.0,1306198272.0,8
9,424190144.0,1306197120.0,9
10,424189856.0,1306195712.0,10
11,424189408.0,1306194816.0,11
12,424189152.0,1306193664.0,12
13,424188832.0,1306192256.0,13
14,424188448.0,1306191104.0,14
15,424188160.0,1306190208.0,15
16,424187872.0,1306189056.0,16
17,424187520.0,1306188288.0,17
18,424187264.0,1306187136.0,18
19,424186976.0,1306186240.0,19
20,424186688.0,1306185216.0,20
21,424186336.0,1306184192.0,21
22,424186016.0,1306183296.0,22
23,424185696.0,1306182144.0,23
24,424185408.0,1306181376.0,24
25,424185184.0,1306180352.0,25
26,424184832.0,1306179584.0,26
27,424184576.0,1306178432.0,27
28,424184320.0,1306177792.0,28
29,424184032.0,1306176640.0,29
30,424183680.0,1306175616.0,30
31,424183392.0,1306174464.0,31
32,424183040.0,1306173568.0,32
33,424182784.0,1306172672.0,33
34,424182400.0,1306171904.0,34
35,424182208.0,1306171008.0,35
36,424181856.0,1306170112.0,36
37,424181568.0,1306168704.0,37
38,424181248.0,1306167808.0,38
39,424180960.0,1306167168.0,39
40,424180704.0,1306166272.0,40
41,424180384.0,1306165504.0,41
42,424180128.0,1306164736.0,42
43,424179744.0,1306163584.0,43
44,424179488.0,1306162432.0,44
45,424179136.0,1306161536.0,45
46,424178848.0,1306160384.0,46
47,424178432.0,1306159488.0,47
48,424178144.0,1306158336.0,48
49,424177824.0,1306157440.0,49
50,424177536.0,1306156672.0,50
51,424177248.0,1306155776.0,51
52,424176960.0,1306154624.0,52
53,424176576.0,1306153728.0,53
54,424176224.0,1306152832.0,54
55,424175936.0,1306151936.0,55
56,424175648.0,1306151040.0,56
57,424175232.0,1306149760.0,57
58,424174912.0,1306148608.0,58
59,424174560.0,1306147584.0,59
60,424174208.0,1306146688.0,60
61,424173888.0,1306145664.0,61
62,424173600.0,1306144896.0,62
63,424173312.0,1306143744.0,63
64,424172960.0,1306142336.0,64
65,424172480.0,1306141056.0,65
66,424172160.0,1306140288.0,66
67,424171808.0,1306139392.0,67
68,424171520.0,1306138240.0,68
69,424171168.0,1306137344.0,69
70,424170880.0,1306136320.0,70
71,424170496.0,1306135296.0,71
72,424170208.0,1306134144.0,72
73,424169888.0,1306133376.0,73
74,424169600.0,1306132224.0,74
75,424169184.0,1306131200.0,75
76,424168896.0,1306130176.0,76
77,424168544.0,1306128896.0,77
78,424168128.0,1306127744.0,78
79,424167776.0,1306126720.0,79
80,424167456.0,1306125312.0,80
81,424167008.0,1306124160.0,81
82,424166656.0,1306123008.0,82
83,424166368.0,1306121600.0,83
84,424165920.0,1306120320.0,84
85,424165536.0,1306119168.0,85
86,424165152.0,1306118144.0,86
87,424164864.0,1306117120.0,87
88,424164512.0,1306115840.0,88
89,424164064.0,1306114688.0,89
90,424163744.0,1306113664.0,90
91,424163360.0,1306112256.0,91
92,424162976.0,1306111232.0,92
93,424162656.0,1306110080.0,93
94,424162304.0,1306109184.0,94
95,424161984.0,1306107776.0,95
96,424161600.0,1306106496.0,96
97,424161184.0,1306105472.0,97
98,424160832.0,1306104576.0,98
99,424160512.0,1306103424.0,99
100,424160096.0,1306102016.0,100
101,424159712.0,1306100864.0,101
102,424159264.0,1306099584.0,102
103,424158848.0,1306098688.0,103
104,424158528.0,1306097664.0,104
105,424158208.0,1306096512.0,105
106,424157824.0,1306095360.0,106
107,424157504.0,1306094336.0,107
108,424157152.0,1306093568.0,108
109,424156832.0,1306092544.0,109
110,424156544.0,1306091136.0,110
111,424156064.0,1306089984.0,111
112,424155680.0,1306089088.0,112
113,424155392.0,1306087936.0,113
114,424155040.0,1306087040.0,114
115,424154656.0,1306086016.0,115
116,424154368.0,1306084992.0,116
117,424154016.0,1306083840.0,117
118,424153696.0,1306082944.0,118
119,424153312.0,1306081408.0,119
120,424152896.0,1306080512.0,120
121,424152608.0,1306078976.0,121
122,424152128.0,1306077824.0,122
