,loss,val_loss,epoch
0,3975.960693359375,9228.8271484375,0
1,3973.63330078125,9227.685546875,1
2,3971.3232421875,9226.5146484375,2
3,3969.0576171875,9225.2880859375,3
4,3966.862548828125,9223.9951171875,4
5,3964.767578125,9222.615234375,5
6,3962.740234375,9221.166015625,6
7,3960.760498046875,9219.7216796875,7
8,3958.793212890625,9218.216796875,8
9,3956.94189453125,9216.6220703125,9
10,3955.222412109375,9214.96484375,10
11,3953.513427734375,9213.29296875,11
12,3951.8046875,9211.59765625,12
13,3950.097412109375,9209.888671875,13
14,3948.3955078125,9208.197265625,14
15,3946.691162109375,9206.4794921875,15
16,3944.991455078125,9204.771484375,16
17,3943.287109375,9203.04296875,17
18,3941.58984375,9201.341796875,18
19,3939.881591796875,9199.6181640625,19
20,3938.179443359375,9197.8720703125,20
21,3936.476806640625,9196.1162109375,21
22,3934.77880859375,9194.380859375,22
23,3933.0703125,9192.6171875,23
24,3931.366943359375,9190.859375,24
25,3929.6650390625,9189.095703125,25
26,3927.95947265625,9187.3271484375,26
27,3926.25341796875,9185.5439453125,27
28,3924.56201171875,9183.7529296875,28
29,3922.8720703125,9181.9150390625,29
30,3921.229248046875,9180.0771484375,30
31,3919.59912109375,9178.255859375,31
32,3917.966796875,9176.4091796875,32
33,3916.338134765625,9174.58203125,33
34,3914.700927734375,9172.75,34
35,3913.0771484375,9170.9248046875,35
36,3911.4443359375,9169.0849609375,36
37,3909.8330078125,9167.2177734375,37
38,3908.23681640625,9165.3310546875,38
39,3906.681884765625,9163.4248046875,39
40,3905.177734375,9161.490234375,40
41,3903.670166015625,9159.5595703125,41
42,3902.16552734375,9157.634765625,42
43,3900.663818359375,9155.7041015625,43
44,3899.163818359375,9153.8115234375,44
45,3897.662841796875,9151.92578125,45
46,3896.160400390625,9150.0185546875,46
47,3894.65869140625,9148.134765625,47
48,3893.16455078125,9146.2294921875,48
49,3891.6650390625,9144.3408203125,49
50,3890.160400390625,9142.4716796875,50
51,3888.660888671875,9140.6103515625,51
52,3887.1552734375,9138.7373046875,52
53,3885.651611328125,9136.875,53
54,3884.154052734375,9134.9833984375,54
55,3882.646240234375,9133.1318359375,55
56,3881.146240234375,9131.2685546875,56
57,3879.64990234375,9129.4208984375,57
58,3878.158203125,9127.5654296875,58
59,3876.66455078125,9125.7265625,59
60,3875.169189453125,9123.8994140625,60
61,3873.662109375,9122.0576171875,61
62,3872.165771484375,9120.224609375,62
63,3870.669189453125,9118.3896484375,63
64,3869.169189453125,9116.5673828125,64
65,3867.674072265625,9114.7578125,65
66,3866.167724609375,9112.931640625,66
67,3864.6689453125,9111.099609375,67
68,3863.170166015625,9109.2724609375,68
69,3861.674072265625,9107.4609375,69
70,3860.173828125,9105.634765625,70
71,3858.6787109375,9103.8251953125,71
72,3857.17529296875,9102.009765625,72
73,3855.674072265625,9100.19921875,73
74,3854.17431640625,9098.3837890625,74
75,3852.68017578125,9096.5703125,75
76,3851.1845703125,9094.7587890625,76
77,3849.68896484375,9092.9609375,77
78,3848.197998046875,9091.169921875,78
79,3846.690185546875,9089.3544921875,79
80,3845.197509765625,9087.5419921875,80
81,3843.697265625,9085.7275390625,81
82,3842.200927734375,9083.9326171875,82
83,3840.712890625,9082.146484375,83
84,3839.20556640625,9080.3359375,84
85,3837.706298828125,9078.53515625,85
86,3836.200439453125,9076.7353515625,86
87,3834.703857421875,9074.962890625,87
88,3833.1962890625,9073.1708984375,88
89,3831.698974609375,9071.3974609375,89
90,3830.203369140625,9069.5986328125,90
91,3828.70947265625,9067.791015625,91
92,3827.20556640625,9066.0048828125,92
93,3825.711669921875,9064.2236328125,93
94,3824.207763671875,9062.4365234375,94
95,3822.707275390625,9060.662109375,95
96,3821.221435546875,9058.85546875,96
97,3819.779052734375,9057.0302734375,97
98,3818.334716796875,9055.20703125,98
99,3816.904052734375,9053.376953125,99
